Hole Depth (ft),True Vertical Depth (ft),Hydrostatic Pressure (psi),Confined Pressure (psi),Mechanical Specific Energy (psi),Unconfined Compressive Strength (psi),Confined Compressive Strength (psi),Young modulus (GPa),Bulk Density (g/cc),Porosity (fraction),Permeability (nD),Compressional wave (microsec/ft),Shear wave (microsec/ft),NPHI,Gamma
2965,2965.27,214.6943537,238.2479033,99328.43493,54630.63921,59128.7802,2035.776946,2.551845987,0.005226932,1.341316959,35.55973808,49.04236737,0.5908,25.9794
2966,2966.26,214.7660326,235.7302913,70333.62908,38683.496,41661.59857,1431.457982,2.549297113,0.006860825,2.670254677,42.39502192,60.66779197,0.4719,24.8379
2967,2967.28,214.8398836,255.698694,58751.90206,32313.54614,35969.63495,1255.393892,2.54766679,0.007905904,3.823120141,45.95792334,67.08111441,0.4627,22.1441
2968,2968.29,214.9130106,261.1303535,44038.57467,24221.21607,26318.46593,922.2799514,2.544424384,0.00998437,6.902613952,51.66599425,77.90797167,0.5062,25.2717
2969,2969.3,214.9861376,269.8511123,65090.70591,35799.88825,40601.36964,1431.827428,2.548623401,0.007292692,3.116457895,43.92904721,63.39799967,0.4062,23.6965
2970,2970.28,215.0570925,266.2630692,45548.15842,25051.48713,28280.21757,994.7480626,2.544927323,0.009661973,6.352289856,50.99858344,76.60520516,0.5193,24.5411
2971,2971.33,215.1331157,254.6322984,70562.09799,38809.1539,43115.27036,1503.576474,2.54932443,0.006843314,2.653036854,42.33080222,60.55450039,0.435,25.0662
2972,2972.36,215.2076907,252.2775387,58335.33079,32084.43193,35516.37138,1236.362642,2.547597442,0.007950358,3.877769498,46.09882634,67.34001888,0.5182,27.1436
2973,2973.35,215.2793697,255.9582293,27762.11786,15269.16482,16992.38718,593.1755384,2.537734894,0.014272504,17.05373513,60.80249965,96.812362,0.4602,29.0613
2974,2974.27,215.3459804,252.6857545,59561.16201,32758.6391,36277.39526,1263.248005,2.547799028,0.007821136,3.720207674,45.6870285,66.58450274,0.4905,21.8245
2975,2975.3,215.4205555,254.1299545,64698.74337,35584.30885,39486.86241,1376.517873,2.548569125,0.007327484,3.154231319,44.04865105,63.6128208,0.5018,24.4498
2976,2976.38,215.4987507,208.8905604,76338.06287,41985.93458,,,2.549966201,0.006431922,2.267703645,40.77281158,57.83032051,0.5232,24.2215
2977,2977.34,215.5682575,208.3602315,78240.44844,43032.24664,,,2.550158948,0.006308367,2.159051219,40.28538415,56.98752299,0.4917,23.9704
2978,2978.32,215.6392124,217.8086183,67067.01336,36886.85735,37653.9725,1274.205653,2.548888406,0.007122816,2.935963167,43.33675917,62.33837549,0.4251,30.7278
2979,2979.29,215.7094433,301.7158895,93991.85509,51695.5203,60682.1647,2186.488234,2.55148332,0.00545941,1.497511591,36.65327775,50.84530854,0.48,25.1575
2980,2980.28,215.7811222,322.7918162,64493.89951,35471.64473,42466.53759,1550.175253,2.548540525,0.007345817,3.174246208,44.11144591,63.72572127,0.4898,23.491
2981,2981.34,215.8578694,522.9437706,153597.52,84478.63601,115085.3074,4610.094031,2.554216448,0.003707405,0.562238109,26.92797984,35.51267716,0.4161,23.9248
2982,2982.29,215.9266522,300.3635283,72856.5501,40071.10256,46963.34593,1690.710894,2.549590254,0.006672914,2.488990259,41.69715279,59.44093865,0.5047,26.6186
2983,2983.31,216.0005032,265.986814,46773.39091,25725.365,28995.14761,1019.691621,2.545239322,0.009461973,6.024704479,50.47295417,75.58623894,0.5165,27.6687
2984,2984.27,216.0700101,286.8906151,45268.88446,24897.88645,28767.11914,1026.521404,2.544854097,0.009708912,6.430698011,51.12037104,76.84218151,0.496,29.3809
2985,2985.29,216.1438611,312.0076078,37171.7306,20444.45183,24228.09625,878.6400081,2.542309596,0.011340002,9.527423721,55.02277455,84.6161881,0.6256,31.1387
2986,2986.36,216.2213323,433.3418715,91208.42007,50164.63104,65044.33547,2512.91926,2.551279169,0.005590276,1.59005121,37.24854334,51.83560169,0.5626,32.8052
2987,2987.3,216.2893911,635.2046667,159964.8881,87980.68848,126111.3579,5244.581595,2.554398634,0.003590619,0.518481752,26.12364979,34.31201086,0.5436,36.3437
2988,2988.28,216.360346,562.6755039,113040.3333,62172.18333,86315.19435,3506.730697,2.552635937,0.004720553,1.03636178,32.99908851,44.9012671,0.4695,29.8375
2989,2989.29,216.433473,572.9958246,140094.4987,77051.97431,107480.8709,4381.941923,2.553781501,0.003986218,0.675512354,28.75012813,38.26925085,0.499,33.9238
2990,2990.29,216.505876,572.0385096,132670.838,72968.9609,101737.3718,4146.446732,2.553508899,0.004160962,0.753005852,29.8282673,39.92461593,0.4485,29.1982
2991,2991.31,216.579727,369.6678022,77048.96477,42376.93063,52651.43595,1972.814308,2.550039224,0.006385113,2.226160292,40.58925804,57.51241775,0.5351,26.0707
2992,2992.32,216.652854,320.6743666,70712.14787,38891.68133,46436.64307,1692.950502,2.549342285,0.006831869,2.641819352,42.28873814,60.48033746,0.501,19.5644
2993,2993.32,216.725257,304.2712815,68240.97668,37532.53718,44124.2549,1592.461407,2.549039313,0.007026081,2.836078704,42.99313745,61.72679962,0.4612,20.7287
2994,2994.32,216.7976599,295.476113,98097.0154,53953.35847,62862.73975,2255.959946,2.551765435,0.005278567,1.375112105,35.80676663,49.44781814,0.5398,25.226
2995,2995.28,216.8671668,316.8197937,56020.02308,30811.0127,36652.28552,1333.131472,2.547195256,0.008208169,4.204021307,46.90078168,68.82142175,0.5154,24.1302
2996,2996.26,216.9381217,303.024546,61929.30966,34061.12031,39985.41278,1441.948268,2.54816819,0.007584493,3.441845558,44.91495226,65.17734674,0.5381,26.3218
2997,2997.27,217.0112487,316.5539878,43047.91079,23676.35093,28154.37639,1023.876621,2.544241634,0.010101516,7.109465836,52.1165338,78.7931258,0.5487,25.4543
2998,2998.28,217.0843757,306.9197733,69276.22376,38101.92307,44894.05882,1622.950712,2.549168588,0.006943213,2.75216979,42.69498814,61.19803174,0.5078,23.5595
2999,2999.27,217.1560546,312.6499026,75381.63954,41459.90175,49115.76784,1781.905367,2.549866018,0.006496142,2.325456366,41.02247364,58.26374165,0.5133,21.893
3000,3000.24,217.2262855,302.2230083,66265.53784,36446.04581,42738.72705,1540.45187,2.548782639,0.007190616,3.007220154,43.57482546,62.76344915,0.4888,23.4453
3001,3001.26,217.3001365,320.171964,42988.39326,23643.61629,28201.14292,1027.824588,2.544224445,0.010112535,7.12911298,52.14393073,78.84710081,0.4689,26.5273
3002,3002.29,217.3747116,309.8193946,37386.16121,20562.38866,24288.94507,879.6535084,2.542389599,0.011288719,9.418735964,54.90887212,84.38420377,0.4771,28.6275
3003,3003.35,217.4514587,345.5163868,50927.99541,28010.39748,34137.09953,1262.557453,2.546196678,0.008848283,5.084139849,48.78783913,72.36071049,0.561,27.2806
3004,3004.33,217.5224137,329.8316566,59579.02724,32768.46498,39413.02301,1444.702155,2.547801911,0.007819288,3.717982892,45.68108983,66.5736327,0.5918,25.8196
3005,3005.29,217.5919205,349.0359232,45688.98071,25128.93939,30708.60078,1137.973857,2.544963943,0.009638498,6.31329621,50.93745565,76.48638727,0.6081,23.9019
3006,3006.29,217.6643235,344.3996157,83727.42647,46050.08456,56062.12483,2072.160028,2.550670774,0.005980273,1.886023861,38.94320905,54.68972663,0.5132,30.7963
3007,3007.23,217.7323823,396.7933445,34745.81071,19110.19589,24182.052,918.5274083,2.541343323,0.011959408,10.90033274,56.35920093,87.36160213,0.4507,28.696
3008,3008.21,217.8033372,374.1905089,66967.82353,36832.30294,45873.02632,1722.862147,2.54887544,0.007131128,2.944643595,43.3660673,62.39064551,0.5158,28.1025
3009,3009.19,217.8742921,370.0326219,59320.97079,32626.53394,40509.24911,1518.143028,2.547760116,0.00784608,3.750314124,45.76704503,66.73103425,0.4573,26.2761
3010,3010.28,217.9532113,347.757663,77787.12342,42782.91788,52213.93972,1933.534063,2.550113783,0.006337319,2.184221708,40.40045045,57.1860779,0.4663,23.7649
3011,3011.25,218.0234422,341.4996269,53040.17091,29172.094,35419.95515,1307.056724,2.546631683,0.008569434,4.68829561,47.98315027,70.8421973,0.472,26.3903
3012,3012.23,218.0943971,379.790115,45634.6434,25099.05387,31379.58907,1181.905708,2.544949836,0.009647541,6.328299504,50.9610199,76.53218064,0.5257,27.2578
3013,3013.33,218.1740404,394.4057774,72596.42736,39928.03505,50428.02139,1913.225108,2.549560873,0.006691748,2.506811147,41.76797913,59.56502327,0.5005,27.5774
3014,3014.25,218.2406511,330.2299816,63297.2283,34813.47557,41861.09698,1534.794142,2.548370146,0.007455035,3.295073425,44.48231911,64.39413269,0.4478,26.5501
3015,3015.23,218.311606,380.9370693,58103.29931,31956.81462,39979.86525,1506.708121,2.54755843,0.007975365,3.908719424,46.17774669,67.48521142,0.4294,27.3491
3016,3016.33,218.3912493,364.901126,50666.7596,27866.71778,34454.07598,1287.748407,2.546140627,0.008884214,5.136561308,48.88967506,72.55387697,0.4243,25.226
3017,3017.32,218.4629282,352.1163258,47966.85212,26381.76867,32296.22225,1198.833719,2.545529494,0.009275966,5.729403489,49.97402901,74.62472875,0.4803,21.6419
3018,3018.34,218.5367793,333.3653322,56968.96813,31332.93247,37768.25159,1387.256684,2.547363628,0.008100238,4.065497446,46.56815754,68.20536197,0.5098,23.2627
3019,3019.28,218.6048381,345.8299961,73918.17597,40654.99678,49513.75419,1831.58161,2.549708245,0.006597279,2.41819568,41.4106912,58.94005164,0.5892,26.961
3020,3020.17,218.6692767,359.7806318,34997.55604,19248.65582,23701.29925,883.4469993,2.541449155,0.011891567,10.74449349,56.21624604,87.0658439,0.4813,27.6002
3021,3021.25,218.7474719,390.3904656,45243.13772,24883.72575,31328.60689,1186.258397,2.544847305,0.009713266,6.437999648,51.13163664,76.86411917,0.4185,26.5273
3022,3022.29,218.822771,386.0669694,46406.24291,25523.4336,32035.7114,1210.433872,2.545147376,0.009520913,6.120154447,50.62900319,75.88810581,0.4278,18.8567
3023,3023.24,218.8915538,347.5463203,44507.82741,24479.30507,29847.86835,1105.166814,2.544650383,0.009839498,6.65189862,51.45611062,77.49719969,0.4964,33.3759
3024,3024.2,218.9610607,381.9464254,63530.04226,34941.52324,43725.10886,1648.693938,2.548403743,0.007433498,3.271031316,44.40961893,64.26289045,0.4693,38.1244
3025,3025.22,219.0349117,619.6951866,136147.3321,74881.03266,106510.6545,4408.410514,2.553639867,0.004077008,0.715139824,29.31606006,39.13589357,0.4789,27.8513
3026,3026.3,219.1131069,628.6609478,103098.3138,56704.07261,80960.91617,3360.205966,2.55208186,0.005075731,1.245265038,34.8220915,47.83795547,0.4963,26.7555
3027,3027.31,219.1862339,464.6590086,49697.51025,27333.63064,36068.50513,1412.321892,2.545577041,0.009245487,5.681869571,49.27215486,73.28138902,0.4892,27.3263
3028,3028.29,219.2571888,380.3630682,9384.286246,5161.357435,6450.163187,243.0146037,2.507662469,0.033549699,148.3914458,82.28043648,150.8403819,0.5557,28.3992
3029,3029.26,219.3274197,347.3823505,65102.93323,35806.61328,43638.22543,1615.6308,2.548625085,0.007291612,3.115290491,43.92532775,63.39132369,0.5225,22.9431
3030,3030.28,219.4012707,399.8718469,37941.45079,20867.79793,26431.23751,1005.45565,2.542593012,0.011158326,9.145778284,54.61691988,83.79100979,0.5172,22.7605
3031,3031.33,219.4772938,358.8991117,44866.81242,24676.74683,30345.49287,1130.569712,2.544747243,0.009777408,6.546159683,51.29703524,77.18653109,0.5804,19.7242
3032,3032.24,219.5431805,382.7284905,44371.86806,24404.52743,30543.66877,1152.129874,2.544613334,0.009863248,6.69261584,51.51669288,77.61566522,0.4757,23.2399
3033,3033.18,219.6112393,350.1554884,45375.30861,24956.41974,30475.85644,1130.0458,2.544882096,0.009690964,6.400648204,51.07387253,76.75166458,0.5183,24.4498
3034,3034.22,219.6865384,322.9182673,36364.5685,20000.51267,23863.574,871.1685625,2.5420009,0.011537885,9.953900465,55.45749998,85.50446961,0.6061,18.8796
3035,3035.28,219.7632856,279.426946,26663.11668,14664.71418,16729.04107,593.9334547,2.537014836,0.01473408,18.48456687,61.60232562,98.56843147,0.6129,19.5188
3036,3036.26,219.8342405,315.5480282,44609.04663,24534.97565,29071.5515,1056.583172,2.544677835,0.009821901,6.621826424,51.4111283,77.4092928,0.4239,19.4731
3037,3037.25,219.9059194,323.6075196,57849.44845,31817.19665,37978.75235,1387.029656,2.547515429,0.00800293,3.943006503,46.26445024,67.6448715,0.4682,28.6503
3038,3038.21,219.9754263,323.3471168,54224.27258,29823.34992,35588.17874,1299.521536,2.546862257,0.00842163,4.486302047,47.54594089,70.02294861,0.4359,33.9695
3039,3039.29,220.0536215,403.703327,94390.65528,51914.8604,65895.73418,2511.310285,2.551511688,0.005441226,1.484917905,36.56943721,50.706335,0.4936,32.0975
3040,3040.35,220.1303686,348.4952145,38133.421,20973.38155,25567.07613,947.160639,2.542662101,0.011114038,9.054171024,54.51698153,83.58842222,0.4363,31.6409
3041,3041.28,220.1977034,471.618849,111230.7894,61176.93416,80925.69296,3177.865799,2.552541696,0.004780964,1.070263746,33.31864218,45.4119834,0.4852,34.3576
3042,3042.3,220.2715544,526.8975816,87634.04175,48198.72297,65646.06165,2633.471443,2.551000068,0.005769187,1.722037703,38.04018079,53.16239483,0.5137,30.3397
3043,3043.3,220.3439574,443.6627991,67012.81822,36857.05002,47968.50079,1861.632815,2.548881326,0.007127355,2.940701193,43.35276711,62.36692299,0.5142,28.3079
3044,3044.31,220.4170844,600.9028843,111284.8121,61206.64665,86300.89151,3550.81837,2.552544549,0.004779135,1.069227659,33.30902707,45.3965914,0.4389,32.2117
3045,3045.33,220.4909354,339.078459,94258.97651,51842.43708,62689.84994,2310.194357,2.551502345,0.005447215,1.48905854,36.59708106,50.75214354,0.5695,29.9288
3046,3046.29,220.5604423,363.0114305,62224.84198,34223.66309,42183.63846,1575.071074,2.548212494,0.007556094,3.40931621,44.82068016,65.00636002,0.4797,30.7278
3047,3047.28,220.6321212,391.7752518,80886.09412,44487.35177,55990.19569,2121.51634,2.550413484,0.006145203,2.020481777,39.62686608,55.85596742,0.4865,35.3392
3048,3048.22,220.70018,406.9291792,81489.40369,44819.17203,56986.67286,2175.114375,2.550469456,0.006109323,1.990754044,39.47971606,55.60421714,0.4096,34.175
3049,3049.29,220.7776512,415.1244272,80048.68613,44026.77737,56277.06486,2156.29436,2.550334545,0.006195804,2.062861809,39.83294318,56.2092081,0.424,31.8007
3050,3050.1,220.8362976,208.5996487,40908.98553,22499.94204,,,2.543595905,0.010515445,7.870197213,53.12572124,80.79274946,0.4723,30.2484
3051,3051.32,220.9246292,500.2981198,112694.2872,61981.85797,83245.30674,3306.333887,2.552618125,0.004731971,1.042719128,33.05980054,44.99816672,0.4418,31.7094
3052,3052.24,220.9912399,567.3663814,86060.50659,47333.27862,65715.80935,2674.111182,2.550870648,0.005852149,1.785412447,38.39897115,53.76745518,0.4383,34.4717
3053,3053.24,221.0636429,577.1761177,93933.34969,51663.34233,72051.0578,2941.601374,2.551479141,0.005462089,1.49937261,36.66560736,50.86575652,0.415,37.8961
3054,3054.32,221.1418381,544.6832328,71540.64514,39347.35483,54038.82727,2181.738629,2.549439663,0.006769447,2.581145358,42.05807733,60.07426976,0.4312,35.4077
3055,3055.3,221.212793,566.808148,112705.8133,61988.19731,86030.88089,3500.109486,2.552618719,0.00473159,1.042506437,33.05777535,44.99493342,0.4855,35.4077
3056,3056.25,221.2815758,574.7247816,116217.7711,63919.77409,89034.9324,3632.0171,2.552795055,0.004618554,0.980612442,32.45015621,44.02792789,0.3829,37.7591
3057,3057.27,221.3554269,605.2902822,132961.3764,73128.75703,103267.4942,4254.860419,2.553520079,0.004153796,0.74972736,29.78494997,39.85775286,0.4204,34.2663
3058,3058.3,221.4300019,619.161079,93570.93107,51464.01209,73110.48064,3025.495362,2.551453145,0.005478753,1.510978667,36.74215618,50.99276863,0.4754,25.9337
3059,3059.22,221.4966127,595.0343154,108601.493,59730.82114,86236.61172,3541.473088,2.551227333,0.005623504,1.614083612,33.79234657,46.17222051,0.5126,24.0846
3060,3060.27,221.5726358,372.3613407,60536.80598,33295.24329,41297.66169,1549.561121,2.547954245,0.007721638,3.601572419,45.36528937,65.99663677,0.5128,22.3039
3061,3061.26,221.6443147,268.5714632,39904.70459,21947.58752,24637.3801,868.0543618,2.543271445,0.010723432,8.270223358,53.61790951,81.77656543,0.5335,24.4726
3062,3062.26,221.7167177,272.2528778,58112.10828,31961.65956,36049.82132,1273.486325,2.547559916,0.007974413,3.907537661,46.17474476,67.47968632,0.5003,27.4861
3063,3063.25,221.7883966,243.4224719,48142.09344,26478.15139,28553.93816,987.1759109,2.545571017,0.009249348,5.687879043,49.90181661,74.48601974,0.5466,26.8012
3064,3064.25,221.8607996,231.5181548,33015.8376,18158.71068,19052.56851,652.3611401,2.540577183,0.012450524,12.06928855,57.37052046,89.46839124,0.5399,24.4955
3065,3065.29,221.9360987,232.9130925,38247.70155,21036.23585,22151.16488,759.3352916,2.542702936,0.011087862,9.000289526,54.4577265,83.46841752,0.4489,24.3357
3066,3066.3,222.0092257,229.3472161,41089.81239,22599.39682,23548.80969,804.8509715,2.543652818,0.010478963,7.801263339,53.03838494,80.61876747,0.4651,18.3088
3067,3067.28,222.0801806,240.7150772,41442.80518,22793.54285,24433.04037,842.8892532,2.543762638,0.010408566,7.669283431,52.8689974,80.28183751,0.5228,21.5277
3068,3068.28,222.1525836,237.6283454,32079.52348,17643.73791,18783.83039,646.3944662,2.540131832,0.012736005,12.78214758,57.94021243,90.66646516,0.5434,23.5823
3069,3069.24,222.2220904,239.2674224,41915.17148,23053.34431,24628.38054,848.641569,2.543907005,0.010316022,7.497851668,52.64457044,79.83645315,0.5192,26.6642
3070,3070.23,222.2937694,254.275011,48736.16211,26804.88916,29437.93775,1026.323661,2.545709791,0.00916039,5.550422743,49.6589575,74.02036662,0.5007,34.1978
3071,3071.26,222.3683444,411.7464812,100135.3084,55074.41964,70171.37964,2684.43692,2.551897805,0.005193714,1.319844808,35.39953071,48.77998444,0.5175,34.2206
3072,3072.31,222.4443675,483.6528328,93298.72895,51314.30092,68248.33058,2693.07656,2.551433502,0.005491345,1.519784565,36.799845,51.08855623,0.636,31.8921
3073,3073.3,222.5160465,499.0903037,128624.6324,70743.5478,94872.16737,3766.375299,2.553348525,0.004263766,0.800993943,30.44159051,40.87452846,0.5076,27.623
3074,3074.29,222.5877254,502.7210079,138577.8501,76217.81758,102406.0511,4071.145988,2.553727933,0.004020556,0.690339299,28.96567117,38.59873132,0.5365,30.6821
3075,3075.33,222.6630245,409.7917773,96932.84999,53313.0675,67826.79654,2592.366829,2.551687603,0.00532846,1.408250991,36.043172,49.83683,0.495,26.8012
3076,3076.32,222.7347034,332.1947266,28076.93826,15442.31604,18527.51473,680.0688421,2.537931856,0.014146246,16.67444301,60.57921029,96.32518171,0.4426,26.0478
3077,3077.32,222.8071064,255.0882659,52224.28182,28723.355,31560.09197,1100.987319,2.54646738,0.008674757,4.835528447,48.29012081,71.41983642,0.4083,26.4816
3078,3078.33,222.8802334,275.7657501,23887.92907,13138.36099,14863.51056,526.3624898,2.534935401,0.01606705,23.01544745,63.7787205,103.4355101,0.4564,25.6141
3079,3079.28,222.9490162,314.8538471,94430.86651,51936.97658,61317.84716,2227.60489,2.551514536,0.0054394,1.483656909,36.56100319,50.6923617,0.4511,30.1571
3080,3080.31,223.0235913,381.1802784,88221.16777,48521.64227,60509.16024,2280.669292,2.5510473,0.00573891,1.69925364,37.90795495,52.93999834,0.4488,23.6051
3081,3081.35,223.0988904,367.509342,72226.77794,39724.72787,49037.29885,1835.323816,2.549518795,0.006718721,2.532467045,41.86906523,59.74228866,0.4639,22.9888
3082,3082.29,223.1669492,367.9472995,83016.25961,45658.94278,56378.46828,2110.56656,2.550607854,0.006020606,1.91838857,39.11212216,54.97707165,0.5386,28.8101
3083,3083.31,223.2408002,410.7794407,90281.83212,49655.00766,63189.95847,2416.265068,2.551208716,0.005635439,1.622768574,37.45074082,52.17341715,0.4496,25.5456
3084,3084.35,223.3160993,354.1102799,63319.41075,34825.67592,42536.33197,1580.664095,2.548373356,0.007452977,3.292771284,44.47538074,64.38160259,0.5204,29.4037
